bf_bugid,message,cluster_id,message_clean,key_word,key_phrase
CSCve07461,"Hstack:observing trace back after loading 62i.E Euphrates build on RA5kiot-euphratesobserving trace back after loading 62i.E Euphrates build on RA5k stacking test bed with default configuration.Please find the attached logs for more information.Attached topology details,Earms logs,Trace back details,show version details,Decodes of trace back,Decodes of the trace backs are:Decodes of trace backs are:s5410-universalk9-mz.152-6.1.62i.E.symbols.gz read inEnter hex value: 82B744z 3A50278z 3A5E364z 3A5E594z 3A4D41Cz 395063Cz 39506F4z 2E9E938z 2E9EB14z 2E9EC8Cz 83BF6Cz 83C158z 3E45A70z 3E41760z0x82B744:bugtrace(0x82b66c)+0xd80x3A50278:psecure_assert_fail(0x3a50248)+0x300x3A5E364:psecure_sb_mode_set(0x3a5e238)+0x12c0x3A5E594:psecure_sb_from_hwidb(0x3a5e394)+0x2000x3A4D41C:psecure_interface_violation_mode_set(0x3a4d3d0)+0x4c0x395063C:hulc_moreno_ra_defaults(0x3950608)+0x340x39506F4:moreno_subsys_def_init(0x3950678)+0x7c0x2E9E938:subsys_init_routine(0x2e9e8d8)+0x600x2E9EB14:subsys_init_class_internal(0x2e9eaa4)+0x700x2E9EC8C:subsys_init_class(0x2e9ebfc)+0x900x83BF6C:system_init(0x83b9f0)+0x57c0x83C158:init_process(0x83c0fc)+0x5c0x3E45A70:ppc_process_dispatch(0x3e45a4c)+0x240x3E41760:process_execute(0x3e414e4)+0x27cEnter hex value: 82B744z 3A50278z 3A55328z 3A5E378z 3A5E594z 3A4D41Cz 39500x82B744:bugtrace(0x82b66c)+0xd80x3A50278:psecure_assert_fail(0x3a50248)+0x300x3A55328:psecure_get_vlanid(0x3a551d4)+0x1540x3A5E378:psecure_sb_mode_set(0x3a5e238)+0x1400x3A5E594:psecure_sb_from_hwidb(0x3a5e394)+0x2000x3A4D41C:psecure_interface_violation_mode_set(0x3a4d3d0)+0x4c0x3950:subsys_license_show_local(0x394c)+0x4Enter hex value:MissingMissingMissingMissingnobug",9,"['Hstack:observing', 'trace', 'back', 'after', 'loading', '62i.E', 'Euphrates', 'build', 'on', 'RA5kiot-euphratesobserving', 'trace', 'back', 'after', 'loading', '62i.E', 'Euphrates', 'build', 'on', 'RA5k', 'stacking', 'test', 'bed', 'with', 'default', 'configuration.Please', 'find', 'the', 'attached', 'logs', 'for', 'more', 'information.Attached', 'topology', 'details,Earms', 'logs,Trace', 'back', 'details,show', 'version', 'details,Decodes', 'of', 'trace', 'back,Decodes', 'of', 'the', 'trace', 'backs', 'are:Decodes', 'of', 'trace', 'backs', 'are:s5410-universalk9-mz.152-6.1.62i.E.symbols.gz', 'read', 'inEnter', 'hex', 'value:', '82B744z', '3A50278z', '3A5E364z', '3A5E594z', '3A4D41Cz', '395063Cz', '39506F4z', '2E9E938z', '2E9EB14z', '2E9EC8Cz', '83BF6Cz', '83C158z', '3E45A70z', '3E41760z0x82B744:bugtrace(0x82b66c)+0xd80x3A50278:psecure_assert_fail(0x3a50248)+0x300x3A5E364:psecure_sb_mode_set(0x3a5e238)+0x12c0x3A5E594:psecure_sb_from_hwidb(0x3a5e394)+0x2000x3A4D41C:psecure_interface_violation_mode_set(0x3a4d3d0)+0x4c0x395063C:hulc_moreno_ra_defaults(0x3950608)+0x340x39506F4:moreno_subsys_def_init(0x3950678)+0x7c0x2E9E938:subsys_init_routine(0x2e9e8d8)+0x600x2E9EB14:subsys_init_class_internal(0x2e9eaa4)+0x700x2E9EC8C:subsys_init_class(0x2e9ebfc)+0x900x83BF6C:system_init(0x83b9f0)+0x57c0x83C158:init_process(0x83c0fc)+0x5c0x3E45A70:ppc_process_dispatch(0x3e45a4c)+0x240x3E41760:process_execute(0x3e414e4)+0x27cEnter', 'hex', 'value:', '82B744z', '3A50278z', '3A55328z', '3A5E378z', '3A5E594z', '3A4D41Cz', '39500x82B744:bugtrace(0x82b66c)+0xd80x3A50278:psecure_assert_fail(0x3a50248)+0x300x3A55328:psecure_get_vlanid(0x3a551d4)+0x1540x3A5E378:psecure_sb_mode_set(0x3a5e238)+0x1400x3A5E594:psecure_sb_from_hwidb(0x3a5e394)+0x2000x3A4D41C:psecure_interface_violation_mode_set(0x3a4d3d0)+0x4c0x3950:subsys_license_show_local(0x394c)+0x4Enter', 'hex', 'value:MissingMissingMissingMissingnobug']","http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCve10333,"show gnss sat <all | sat#> does not show all sats in the trackingMissingshow gnss sat <all | sat#> does not show all sats in the tracking.Very 5 sec sw req sat infoVery 500ms, sw read the reply but randomly  the read run into OVERUN ERR and therefor the reply msg is incomplete. Incomplete reply is not parsed and sat info for all sat is incomplete.Sw need to get rid of the OVERRUN ERRMissingMissingMissingMissingnobug",28,"['show', 'gnss', 'sat', '<all', '|', 'sat#>', 'does', 'not', 'show', 'all', 'sats', 'in', 'the', 'trackingMissingshow', 'gnss', 'sat', '<all', '|', 'sat#>', 'does', 'not', 'show', 'all', 'sats', 'in', 'the', 'tracking.Very', '5', 'sec', 'sw', 'req', 'sat', 'infoVery', '500ms,', 'sw', 'read', 'the', 'reply', 'but', 'randomly', 'the', 'read', 'run', 'into', 'OVERUN', 'ERR', 'and', 'therefor', 'the', 'reply', 'msg', 'is', 'incomplete.', 'Incomplete', 'reply', 'is', 'not', 'parsed', 'and', 'sat', 'info', 'for', 'all', 'sat', 'is', 'incomplete.Sw', 'need', 'to', 'get', 'rid', 'of', 'the', 'OVERRUN', 'ERRMissingMissingMissingMissingnobug']","seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCve23454,"[CSDL]CT484: SEC-TIME-NTP: Use NTP for date and time maintenanceCSDLCSDL Requirement: NTP is Cisco's and the Internet's standard time maintenance protocol. We require NTPv3 because it's standardized, and advise NTPv4 because it's widely used.MissingMissingMissingMissingnobug",17,"['[CSDL]CT484:', 'SEC-TIME-NTP:', 'Use', 'NTP', 'for', 'date', 'and', 'time', 'maintenanceCSDLCSDL', 'Requirement:', 'NTP', 'is', ""Cisco's"", 'and', 'the', ""Internet's"", 'standard', 'time', 'maintenance', 'protocol.', 'We', 'require', 'NTPv3', 'because', ""it's"", 'standardized,', 'and', 'advise', 'NTPv4', 'because', ""it's"", 'widely', 'used.MissingMissingMissingMissingnobug']","offerings,Requirement:,Mandatory",
CSCve26572,"[CSDL]CT1476: RECIPE: Verify Software Image - Image Signing and Code (Application) SigningCSDLCSDL Requirement: Image Signing is the act of generating a digital signature of a software image or application. Once signed, the system can detect any attempts to load accidentally or intentionally changed images. Code signing differs from image singing in that it applies to ""SW only"" products, where image signing is more applicable to traditional Cisco embedded products (i.e. having both HW and SW components provided by Cisco).MissingMissingMissingMissingnobug",42,"['[CSDL]CT1476:', 'RECIPE:', 'Verify', 'Software', 'Image', '-', 'Image', 'Signing', 'and', 'Code', '(Application)', 'SigningCSDLCSDL', 'Requirement:', 'Image', 'Signing', 'is', 'the', 'act', 'of', 'generating', 'a', 'digital', 'signature', 'of', 'a', 'software', 'image', 'or', 'application.', 'Once', 'signed,', 'the', 'system', 'can', 'detect', 'any', 'attempts', 'to', 'load', 'accidentally', 'or', 'intentionally', 'changed', 'images.', 'Code', 'signing', 'differs', 'from', 'image', 'singing', 'in', 'that', 'it', 'applies', 'to', '""SW', 'only""', 'products,', 'where', 'image', 'signing', 'is', 'more', 'applicable', 'to', 'traditional', 'Cisco', 'embedded', 'products', '(i.e.', 'having', 'both', 'HW', 'and', 'SW', 'components', 'provided', 'by', 'Cisco).MissingMissingMissingMissingnobug']","bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCve30498,"Console Recovery Readiness FunctionalityMissingAdd console recovery readiness code to unlock console when console is disabled and SSH login encountered issue. User has to follow the ""Corsica Console Recovery Guide"" to unlock the disabled console.MissingMissingMissingMissingnobug",8,"['Console', 'Recovery', 'Readiness', 'FunctionalityMissingAdd', 'console', 'recovery', 'readiness', 'code', 'to', 'unlock', 'console', 'when', 'console', 'is', 'disabled', 'and', 'SSH', 'login', 'encountered', 'issue.', 'User', 'has', 'to', 'follow', 'the', '""Corsica', 'Console', 'Recovery', 'Guide""', 'to', 'unlock', 'the', 'disabled', 'console.MissingMissingMissingMissingnobug']","reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCve44248,"Lgx00197076 - Stratix 8000 - system crash at ptp protocol engineion-euphrates-feature ra-found euphrates-ssJust found an 8000 switch that had a crash_info_ext_1 file in it dated 9-May.  Will monitor that switch and update the anomaly if this happens again.  Checked all the other 8000s and none of them had crashed.  Attaching crash file and show tech for the switch that crashed.IES Software (IES-LANBASE-M), Version 15.2(6.1.78i)E, TEST ENGINEERING ESTG_WEEKLY BUILD, synced to  V152_5_2_24_E2-Traceback= 0x1E50E78z 0x1B41DCz 0x1BAFFCz 0x1E2DC20z 0x1E2DC8Cz 0x1BB490z 0x1BB5F8z 0x1B8A64z 0x1B998Cz 0x1DA5188z 0x1DA14F4zrsym ies-lanbase-mz.152-6.1.78i.E.symbols.gzUncompressing and reading ies-lanbase-mz.152-6.1.78i.E.symbols.gz via /router/bin/zcaties-lanbase-mz.152-6.1.78i.E.symbols.gz read inEnter hex value: 0x1E50E78z 0x1B41DCz 0x1BAFFCz 0x1E2DC20z 0x1E2DC8Cz 0x1BB490z 0x1BB5F8z 0x1B8A64z 0x1B998Cz 0x1DA5188z 0x1DA14F4z0x1E50E78:memcmp(0x1e50e60)+0x180x1B41DC:ptp_bmc_state_decision(0x1b3e84)+0x3580x1BAFFC:ptp_fsm_act_state_decision_event(0x1baf68)+0x940x1E2DC20:fsm_execute_internal(0x1e2db4c)+0xd40x1E2DC8C:fsm_execute(0x1e2dc64)+0x280x1BB490:ptp_fsm_exec(0x1bb40c)+0x840x1BB5F8:ptp_fsm_event_post(0x1bb4f8)+0x1000x1B8A64:ptp_service_timer_events(0x1b8894)+0x1d00x1B998C:ptp_protocol_engine_process(0x1b9510)+0x47c0x1DA5188:ppc_process_dispatch(0x1da5164)+0x240x1DA14F4:process_execute(0x1da129c)+0x258MissingMissingMissingMissingnobug",25,"['Lgx00197076', '-', 'Stratix', '8000', '-', 'system', 'crash', 'at', 'ptp', 'protocol', 'engineion-euphrates-feature', 'ra-found', 'euphrates-ssJust', 'found', 'an', '8000', 'switch', 'that', 'had', 'a', 'crash_info_ext_1', 'file', 'in', 'it', 'dated', '9-May.', 'Will', 'monitor', 'that', 'switch', 'and', 'update', 'the', 'anomaly', 'if', 'this', 'happens', 'again.', 'Checked', 'all', 'the', 'other', '8000s', 'and', 'none', 'of', 'them', 'had', 'crashed.', 'Attaching', 'crash', 'file', 'and', 'show', 'tech', 'for', 'the', 'switch', 'that', 'crashed.IES', 'Software', '(IES-LANBASE-M),', 'Version', '15.2(6.1.78i)E,', 'TEST', 'ENGINEERING', 'ESTG_WEEKLY', 'BUILD,', 'synced', 'to', 'V152_5_2_24_E2-Traceback=', '0x1E50E78z', '0x1B41DCz', '0x1BAFFCz', '0x1E2DC20z', '0x1E2DC8Cz', '0x1BB490z', '0x1BB5F8z', '0x1B8A64z', '0x1B998Cz', '0x1DA5188z', '0x1DA14F4zrsym', 'ies-lanbase-mz.152-6.1.78i.E.symbols.gzUncompressing', 'and', 'reading', 'ies-lanbase-mz.152-6.1.78i.E.symbols.gz', 'via', '/router/bin/zcaties-lanbase-mz.152-6.1.78i.E.symbols.gz', 'read', 'inEnter', 'hex', 'value:', '0x1E50E78z', '0x1B41DCz', '0x1BAFFCz', '0x1E2DC20z', '0x1E2DC8Cz', '0x1BB490z', '0x1BB5F8z', '0x1B8A64z', '0x1B998Cz', '0x1DA5188z', '0x1DA14F4z0x1E50E78:memcmp(0x1e50e60)+0x180x1B41DC:ptp_bmc_state_decision(0x1b3e84)+0x3580x1BAFFC:ptp_fsm_act_state_decision_event(0x1baf68)+0x940x1E2DC20:fsm_execute_internal(0x1e2db4c)+0xd40x1E2DC8C:fsm_execute(0x1e2dc64)+0x280x1BB490:ptp_fsm_exec(0x1bb40c)+0x840x1BB5F8:ptp_fsm_event_post(0x1bb4f8)+0x1000x1B8A64:ptp_service_timer_events(0x1b8894)+0x1d00x1B998C:ptp_protocol_engine_process(0x1b9510)+0x47c0x1DA5188:ppc_process_dispatch(0x1da5164)+0x240x1DA14F4:process_execute(0x1da129c)+0x258MissingMissingMissingMissingnobug']","pid=,-Process=,ipl=",
CSCve50123,Temperature monitoring for MC73XX modem in CGR1kMissingCGR1k with MC73xx modem should go to low power mode when the temperature goes below the assigned threshold -26 degree celsius.MissingMissingMissingMissingnobug,15,"['Temperature', 'monitoring', 'for', 'MC73XX', 'modem', 'in', 'CGR1kMissingCGR1k', 'with', 'MC73xx', 'modem', 'should', 'go', 'to', 'low', 'power', 'mode', 'when', 'the', 'temperature', 'goes', 'below', 'the', 'assigned', 'threshold', '-26', 'degree', 'celsius.MissingMissingMissingMissingnobug']","""Modem,Wireless,""Sierra",
CSCve74326,"Evalution of CE300 libxml2 2008 vulnerabiltyCIAM-4id6V0Fb0kFKV CVE-2008-3281 ciam psirt-done psirt-reviewed psirt-rneThis is CIAM Notification CVE-2008-3281https://tvce.cisco.com/security/AIMS/AimsAlertPreview.aspx?AlertID=16505libxml2 2.6.32 and earlier does not properly detect recursion during entity expansion in an attribute value, which allows context-dependent attackers to cause a denial of service (memory and CPU consumption) via a crafted XML document.MissingMissingMissingMissingnobug",29,"['Evalution', 'of', 'CE300', 'libxml2', '2008', 'vulnerabiltyCIAM-4id6V0Fb0kFKV', 'CVE-2008-3281', 'ciam', 'psirt-done', 'psirt-reviewed', 'psirt-rneThis', 'is', 'CIAM', 'Notification', 'CVE-2008-3281https://tvce.cisco.com/security/AIMS/AimsAlertPreview.aspx?AlertID=16505libxml2', '2.6.32', 'and', 'earlier', 'does', 'not', 'properly', 'detect', 'recursion', 'during', 'entity', 'expansion', 'in', 'an', 'attribute', 'value,', 'which', 'allows', 'context-dependent', 'attackers', 'to', 'cause', 'a', 'denial', 'of', 'service', '(memory', 'and', 'CPU', 'consumption)', 'via', 'a', 'crafted', 'XML', 'document.MissingMissingMissingMissingnobug']","CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCve75196,"[Corsica] Add igma configuration to running configuration cloned-from-CSCvc84617 cloned-from-CSCvd74265 cloned-from-CSCvd82198 cloned-from-CSCvd82205 cloned-from-CSCve00373 cloned-from-CSCve01932 cloned-from-CSCve15729 cloned-from-CSCve35118 cloned-from-CSCve38700 cloned-from-CSCve42306 cloned-from-CSCve46072 cloned-from-CSCve56104Adding igma configuration to corsica running configuration. Seperate the initialization process into two steps, one for start igma, one for start apache and load certificates for igma if neededAdded the support to run igma & apache in secure(https) mode or non-secure(http) mode.Modified the path to get public key to match the platform changes.Fixed some small issues:- Fixed some of the no <igma profile config> does not remove the config- Added ""show version"" into the cliformatrules.xml- Removed the auto-start delay for 10 mins after system boots up because the problem is not seen anymore- Fixed the igma not able to start problem if igma was stopped in the middle of the SCEP process- Moved some of the default file/path creation process from igmastart to S94igmaMissingMissingMissingMissingnobug",48,"['[Corsica]', 'Add', 'igma', 'configuration', 'to', 'running', 'configuration', 'cloned-from-CSCvc84617', 'cloned-from-CSCvd74265', 'cloned-from-CSCvd82198', 'cloned-from-CSCvd82205', 'cloned-from-CSCve00373', 'cloned-from-CSCve01932', 'cloned-from-CSCve15729', 'cloned-from-CSCve35118', 'cloned-from-CSCve38700', 'cloned-from-CSCve42306', 'cloned-from-CSCve46072', 'cloned-from-CSCve56104Adding', 'igma', 'configuration', 'to', 'corsica', 'running', 'configuration.', 'Seperate', 'the', 'initialization', 'process', 'into', 'two', 'steps,', 'one', 'for', 'start', 'igma,', 'one', 'for', 'start', 'apache', 'and', 'load', 'certificates', 'for', 'igma', 'if', 'neededAdded', 'the', 'support', 'to', 'run', 'igma', '&', 'apache', 'in', 'secure(https)', 'mode', 'or', 'non-secure(http)', 'mode.Modified', 'the', 'path', 'to', 'get', 'public', 'key', 'to', 'match', 'the', 'platform', 'changes.Fixed', 'some', 'small', 'issues:-', 'Fixed', 'some', 'of', 'the', 'no', '<igma', 'profile', 'config>', 'does', 'not', 'remove', 'the', 'config-', 'Added', '""show', 'version""', 'into', 'the', 'cliformatrules.xml-', 'Removed', 'the', 'auto-start', 'delay', 'for', '10', 'mins', 'after', 'system', 'boots', 'up', 'because', 'the', 'problem', 'is', 'not', 'seen', 'anymore-', 'Fixed', 'the', 'igma', 'not', 'able', 'to', 'start', 'problem', 'if', 'igma', 'was', 'stopped', 'in', 'the', 'middle', 'of', 'the', 'SCEP', 'process-', 'Moved', 'some', 'of', 'the', 'default', 'file/path', 'creation', 'process', 'from', 'igmastart', 'to', 'S94igmaMissingMissingMissingMissingnobug']","cloned-from-CSCvc84617,cloned-from-CSCve15729,cloned-from-CSCve01932",
CSCve83631,"[Dominica] 'sho wpan in-hardware linknbrs' in CGOS  display wrong 'heard' infosDominicaIssue:For one node with eui ""00173b1500300038 "" which is in rpl ptable and can be pingable. But in ""sho wpan in-hardware linknbrs"", shows 'heard' for this node is always 65535 with 'RSSIR -57'.Version: CGOSSoftware  BIOS:      version 16 Production  BIOS:      date    10/15/2013  CPLD:      version 20   loader:    version N/A  kickstart: version 5.2(1)CG4(5)  system:    version 5.2(1)CG4(5)  kickstart image file is: bootflash:///cgr1000-uk9-kickstart.5.2.1.CG4.5.SPA.bin  kickstart compile time:  1/15/2016 15:00:00 [01/16/2016 07:42:59]  system image file is:    bootflash:///cgr1000-uk9.5.2.1.CG4.5.SPA.bin  system compile time:     1/15/2016 15:00:00 [01/16/2016 07:51:14]LOG:  Detailed logs please see the attachment.Dominica_ref2_cgos# sho wpan in-hardware linknbrs linknbrs: eui64                 heard   etx     sent / ack    rssif / rssir   lqif / lqir00173b15002e0038      0       274        3 / 3        -49 / -58        7 / 46  00173b15002c0038      1       256        3 / 3        -52 / -61        7 / 41  00173b1500300038      65535   256        0 / 0        -52 / -57        2 / 41  00078108014fe2ec      65535   65535      0 / 0        n/a / -113     n/a / 2   00173b1500290038      65535   65535      0 / 0        n/a / -95      n/a / 41MissingMissingMissingMissingnobug",45,"['[Dominica]', ""'sho"", 'wpan', 'in-hardware', ""linknbrs'"", 'in', 'CGOS', 'display', 'wrong', ""'heard'"", 'infosDominicaIssue:For', 'one', 'node', 'with', 'eui', '""00173b1500300038', '""', 'which', 'is', 'in', 'rpl', 'ptable', 'and', 'can', 'be', 'pingable.', 'But', 'in', '""sho', 'wpan', 'in-hardware', 'linknbrs"",', 'shows', ""'heard'"", 'for', 'this', 'node', 'is', 'always', '65535', 'with', ""'RSSIR"", ""-57'.Version:"", 'CGOSSoftware', 'BIOS:', 'version', '16', 'Production', 'BIOS:', 'date', '10/15/2013', 'CPLD:', 'version', '20', 'loader:', 'version', 'N/A', 'kickstart:', 'version', '5.2(1)CG4(5)', 'system:', 'version', '5.2(1)CG4(5)', 'kickstart', 'image', 'file', 'is:', 'bootflash:///cgr1000-uk9-kickstart.5.2.1.CG4.5.SPA.bin', 'kickstart', 'compile', 'time:', '1/15/2016', '15:00:00', '[01/16/2016', '07:42:59]', 'system', 'image', 'file', 'is:', 'bootflash:///cgr1000-uk9.5.2.1.CG4.5.SPA.bin', 'system', 'compile', 'time:', '1/15/2016', '15:00:00', '[01/16/2016', '07:51:14]LOG:', 'Detailed', 'logs', 'please', 'see', 'the', 'attachment.Dominica_ref2_cgos#', 'sho', 'wpan', 'in-hardware', 'linknbrs', 'linknbrs:', 'eui64', 'heard', 'etx', 'sent', '/', 'ack', 'rssif', '/', 'rssir', 'lqif', '/', 'lqir00173b15002e0038', '0', '274', '3', '/', '3', '-49', '/', '-58', '7', '/', '46', '00173b15002c0038', '1', '256', '3', '/', '3', '-52', '/', '-61', '7', '/', '41', '00173b1500300038', '65535', '256', '0', '/', '0', '-52', '/', '-57', '2', '/', '41', '00078108014fe2ec', '65535', '65535', '0', '/', '0', 'n/a', '/', '-113', 'n/a', '/', '2', '00173b1500290038', '65535', '65535', '0', '/', '0', 'n/a', '/', '-95', 'n/a', '/', '41MissingMissingMissingMissingnobug']","wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
