bf_bugid,key_word,key_phrase
CSCuy48840,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy51174,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy51231,"Disclosure,CVE-2013-1619,:https://tvce.cisco.com/security/AIMS/AimsAlertPreview.aspx?AlertID=28466GnuTLS",
CSCuy53419,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy55847,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy63810,"file.MissingMissingMissingMissingCSCuy13614,10.6.8,QuickTime",
CSCuy64080,"pid=,-Process=,ipl=",
CSCuy74239,"user-assisted,untrusted,CE340",link url untrusted search path;firefox parse untrusted data ui;cve url untrusted search path
CSCuy74316,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy82496,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCuy87298,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy87336,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy90386,"pid=,-Process=,ipl=",
CSCuy98169,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98267,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuy98342,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98354,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98371,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy98443,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98471,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy98482,"user-assisted,untrusted,CE340",link url untrusted search path;firefox parse untrusted data ui;cve url untrusted search path
CSCuy98499,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz00805,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz02435,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuz02860,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuz06496,"dmp,1.0.1i,,:http://tvce.cisco.com/knowledge/aimsxp/alertpublication/express/alert_preview.asp?AlertID=35202The",media players dmp series cisco;dmp evaluation dms;evaluation dmp openssl ciam;evaluation dmp openssl ciam;evaluation dmp openssl ciam
CSCuz06518,"dmp,1.0.1i,,:http://tvce.cisco.com/knowledge/aimsxp/alertpublication/express/alert_preview.asp?AlertID=35202The",media players dmp series cisco;dmp evaluation dms;evaluation dmp openssl ciam;evaluation dmp openssl ciam;evaluation dmp openssl ciam
CSCuz12688,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCuz20607,"provided.MissingMissingMissingMissingnobug,RESERVED,announcing",
CSCuz27037,"dmp,1.0.1i,,:http://tvce.cisco.com/knowledge/aimsxp/alertpublication/express/alert_preview.asp?AlertID=35202The",media players dmp series cisco;dmp evaluation dms;evaluation dmp openssl ciam;evaluation dmp openssl ciam;evaluation dmp openssl ciam
CSCuz34710,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz37007,"offerings,Requirement:,Mandatory",
CSCuz37120,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz37341,"offerings,Requirement:,Mandatory",
CSCuz37382,"offerings,Requirement:,Mandatory",
CSCuz37552,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz56317,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCuz59203,"pid=,-Process=,ipl=",
CSCuz60556,"bootupgnosis,(FSP,150EG-X)MissingMissingMissingMissingnobug",
CSCuz60842,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCuz92535,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCuz95902,"pid=,-Process=,ipl=",
CSCva09615,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCva19837,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCva39925,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCva47358,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCva83356,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCva97748,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvb08766,"collapse,t_base_6Missingthis,t_base_6.MissingMissingMissingMissingnobug",collapse iot_pi t_base_;collapse iot_pi t_base_;
CSCvb28441,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvb28897,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCvb40645,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvb45898,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCvb45998,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCvb48672,"ABOUT,overcome,*issue_not_a_bug_or_enhancement",;;raise manner overcome cdets limitations;;
CSCvb55397,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCvb67690,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvb72514,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvb73749,"pid=,-Process=,ipl=",
CSCvb84014,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvb84372,"provided.MissingMissingMissingMissingnobug,RESERVED,announcing",
CSCvc10022,"user-assisted,untrusted,CE340",link url untrusted search path;firefox parse untrusted data ui;cve url untrusted search path
CSCvc23502,"ABOUT,overcome,*issue_not_a_bug_or_enhancement",;;raise manner overcome cdets limitations;;
